"sales0","sales1","sales2","sales3","sales4","country","State","CouSub","population","store","store_Type_SupermarketType3","store_Type_GroceryStore","store_Type_SupermarketType1"
794,588,643,1125,1350,141,48,99999,800647,"1",0,1,0
786,549,630,987,1050,129,42,99999,365169,"1",1,0,0
419,330,349,560,730,153,72,99999,42043,"1",0,0,1
746,599,627,1015,1019,25,23,1885,1019,"0",0,0,1
701,432,591,1033,1036,127,42,99999,52822,"1",0,0,1
756,494,575,1103,1271,303,48,99999,278831,"0",1,0,0
1494,1071,1196,1861,2023,9,25,60015,26628,"1",0,0,1
709,573,598,946,1134,7,33,5140,10051,"1",0,0,1
405,319,327,527,615,49,72,99999,1818,"0",0,0,1
653,460,500,836,984,7,40,99999,5636,"0",0,0,0
1494,1071,1196,1861,2023,9,25,26150,28789,"1",0,0,0
620,422,510,870,974,97,28,99999,10925,"0",0,0,1
648,476,479,931,1148,93,28,99999,37144,"0",0,0,1
405,319,327,527,615,93,72,99999,6276,"0",0,0,1
1262,769,933,1652,1963,110,2,99999,31275,"1",0,1,0
643,419,475,801,859,169,18,99999,32888,"1",0,0,1
762,616,637,954,1033,19,50,16300,1206,"1",0,1,0
634,412,469,790,847,109,20,99999,2756,"0",0,0,0
730,464,574,955,1006,167,17,99999,197465,"1",0,0,1
686,479,579,1011,1215,85,16,99999,9862,"0",0,0,1
1023,686,795,1302,1367,135,48,99999,137130,"1",0,0,1
1036,674,823,1290,1411,27,25,66105,11688,"1",0,0,1
643,519,542,948,1055,105,27,99999,21378,"0",0,1,0
593,402,500,874,877,173,19,99999,6317,"0",0,0,1
745,480,567,1017,1064,65,48,99999,6182,"0",0,0,1
558,413,416,695,746,171,21,99999,10963,"1",0,0,1
736,508,621,1000,1003,471,48,99999,67861,"0",1,0,0
1017,730,735,1208,1326,27,50,60850,2773,"1",1,0,0
1030,790,802,1305,1548,5,9,54030,3315,"1",0,0,1
679,548,564,860,942,3,23,48575,321,"0",0,0,1
604,407,499,752,807,59,29,99999,16777,"1",0,0,1
666,448,562,932,1077,19,23,12525,546,"1",0,0,1
643,515,536,917,920,61,42,99999,45913,"0",0,0,1
634,412,490,790,847,129,20,99999,3233,"0",1,0,0
681,520,572,868,1053,29,23,28660,109,"0",0,0,1
1377,819,1018,2029,2365,90,2,99999,97581,"1",0,0,1
643,448,475,813,859,101,26,99999,24733,"1",0,0,1
1285,937,950,1764,1770,15,33,57460,4785,"0",0,0,1
558,410,412,794,797,119,21,99999,16346,"0",0,0,1
619,454,458,797,1077,71,45,99999,37508,"0",0,0,1
679,548,564,860,942,3,23,80285,1687,"0",0,0,1
643,488,492,933,1124,23,16,99999,2891,"0",1,0,0
657,491,554,852,900,21,23,51105,273,"0",0,0,1
634,431,496,842,847,73,39,99999,29380,"0",0,1,0
627,469,472,864,945,59,22,99999,14890,"0",0,1,0
737,507,592,1020,1154,185,21,99999,60316,"1",0,0,1
847,504,672,1055,1132,15,23,71955,606,"0",0,0,1
631,419,532,930,1068,79,17,99999,9698,"0",1,0,0
600,406,483,832,835,87,19,99999,20145,"0",0,0,1
420,314,350,519,570,95,72,99999,12225,"1",0,1,0
1494,1071,1196,1861,2023,17,25,77255,11261,"1",0,0,1
643,415,542,801,1139,37,41,99999,7895,"0",0,0,1
916,708,773,1213,1474,217,13,99999,99958,"1",0,0,1
643,519,542,801,984,173,51,99999,32208,"0",0,0,1
631,419,466,901,904,159,17,99999,16233,"0",0,0,1
762,494,643,1123,1318,3,1,99999,182265,"0",0,0,0
643,383,482,948,1139,5,16,99999,82839,"1",0,0,1
983,788,793,1247,1560,23,50,3175,9052,"0",1,0,0
643,519,542,813,915,185,51,99999,45078,"0",1,0,0
968,690,782,1206,1294,93,36,99999,154727,"1",0,0,0
643,441,489,818,996,43,55,99999,51208,"0",0,0,1
768,581,617,982,1111,29,36,99999,919040,"1",1,0,0
762,616,637,954,1033,19,50,73525,1662,"0",0,1,0
847,504,672,1055,1132,15,23,22675,1249,"0",0,0,0
1328,936,1017,1663,1953,13,50,35875,471,"1",0,1,0
1050,681,834,1421,1723,209,48,99999,157107,"1",0,0,1
728,485,538,1007,1010,9,30,99999,10078,"0",0,0,1
704,517,520,968,1066,311,13,99999,27144,"1",0,0,1
689,530,533,934,1220,147,37,99999,168148,"1",1,0,0
689,515,547,930,1204,17,23,42835,46,"0",0,0,1
643,519,539,801,999,63,12,99999,49746,"0",0,0,1
923,738,743,1196,1535,21,36,99999,63096,"0",0,0,0
550,415,423,799,901,35,72,99999,48119,"1",0,1,0
746,599,627,1015,1019,25,23,17460,852,"1",0,0,1
778,545,591,1095,1323,113,17,99999,169572,"1",0,0,1
675,414,519,887,952,19,39,99999,28836,"1",1,0,0
623,461,489,776,1103,15,40,99999,29600,"0",0,0,1
983,788,793,1247,1560,23,50,85525,906,"0",0,0,1
836,675,705,1059,1291,3,25,24120,752,"1",0,0,1
1144,732,918,1425,1655,3,9,8490,60477,"1",0,1,0
780,482,584,971,1042,159,39,99999,52300,"1",0,1,0
1213,943,965,1523,1693,9,33,8980,3909,"1",0,0,0
643,467,542,803,1021,31,42,99999,39988,"0",0,0,1
776,462,589,1122,1226,33,41,99999,82713,"0",0,0,1
634,470,516,934,937,115,39,99999,15054,"0",0,0,0
558,410,412,804,807,121,21,99999,31883,"1",0,0,1
666,448,562,932,1077,19,23,85230,5,"1",0,0,1
679,548,564,860,942,3,23,74405,253,"0",0,0,1
721,529,533,898,1087,9,40,99999,22119,"0",0,0,1
648,508,511,895,1132,25,16,99999,1117,"0",0,0,1
604,488,509,890,1033,211,13,99999,17868,"0",0,1,0
766,518,599,961,1024,11,23,12350,2721,"0",0,0,1
774,601,605,1035,1303,51,37,99999,319431,"1",0,0,1
1093,812,922,1393,1624,197,17,99999,677560,"1",0,1,0
853,649,676,1199,1399,19,6,99999,930450,"1",0,0,1
715,547,603,890,1144,9,50,29125,88,"0",0,1,0
1494,1071,1196,1861,2023,17,25,43895,33006,"1",0,0,1
744,536,619,1040,1155,105,5,99999,10445,"1",0,0,1
608,461,464,757,861,7,49,99999,21403,"0",0,0,1
643,467,542,835,1001,105,42,99999,17457,"0",0,0,1
633,511,534,933,1121,153,40,99999,20081,"0",0,0,1
631,463,466,786,890,17,17,99999,13642,"0",0,0,1
613,450,453,852,1086,21,21,99999,28432,"1",0,0,1
993,797,838,1306,1582,670,51,99999,22591,"1",0,0,1
1038,662,875,1321,1498,125,51,99999,15020,"0",0,0,1
643,464,487,861,864,51,18,99999,33503,"1",0,1,0
1494,1071,1196,1861,2023,9,25,59105,41340,"1",0,0,1
690,468,556,906,932,117,55,99999,115507,"1",0,0,1
1458,1167,1230,1951,2451,33,24,99999,863420,"1",1,0,0
643,448,494,908,1139,141,26,99999,13376,"1",0,0,1
593,435,438,828,1014,69,19,99999,10680,"0",0,0,0
861,512,636,1072,1416,63,6,99999,20007,"0",0,1,0
623,439,522,867,870,107,40,99999,12191,"0",0,0,1
1019,707,786,1418,1424,3,33,420,735,"0",0,1,0
593,402,460,739,1050,151,19,99999,7310,"0",0,1,0
709,573,598,946,1134,7,33,63860,310,"0",0,0,0
695,472,543,1024,1231,67,55,99999,19977,"0",0,0,1
1168,798,910,1455,1561,15,33,66660,28776,"1",0,0,0
689,515,547,930,1204,17,23,31670,1185,"0",0,0,1
1017,730,735,1208,1326,27,50,70375,736,"0",0,0,1
1144,732,918,1425,1655,13,9,76290,15052,"1",1,0,0
836,675,705,1059,1291,3,25,975,494,"1",0,1,0
643,408,499,879,1139,47,55,99999,19051,"0",0,0,1
558,419,433,695,782,231,21,99999,20813,"0",0,0,1
643,467,519,801,859,47,42,99999,31946,"1",0,0,0
643,519,542,870,1091,640,51,99999,7042,"0",0,0,0
679,548,564,860,942,3,23,15990,103,"1",0,1,0
722,583,609,937,1276,97,37,99999,159437,"0",0,1,0
643,519,529,801,1033,105,51,99999,25587,"0",0,0,1
420,314,350,519,570,39,72,99999,18782,"1",0,0,1
597,438,441,834,1002,9,5,99999,36903,"0",0,0,1
746,599,627,1015,1019,25,23,62995,488,"0",0,0,1
1316,874,1055,1639,1818,9,9,54870,24093,"1",0,1,0
925,717,780,1283,1550,1,50,45550,1980,"0",0,0,1
659,530,533,899,948,127,37,99999,95840,"1",0,0,0
1001,639,801,1320,1575,13,33,27380,8477,"1",1,0,0
643,455,475,801,933,315,48,99999,10546,"0",0,0,1
593,408,451,795,929,89,47,99999,51407,"1",0,0,1
631,463,466,930,1085,49,17,99999,34242,"0",0,0,0
1168,798,910,1455,1561,15,33,62500,7609,"1",0,0,0
846,510,648,1128,1233,125,26,99999,1202362,"1",0,0,1
709,573,598,946,1134,7,33,13220,265,"1",0,0,1
762,616,637,954,1033,19,50,9850,988,"0",0,0,1
730,590,616,1008,1077,139,26,99999,263801,"1",0,1,0
584,429,432,840,1034,43,5,99999,18509,"1",1,0,0
682,501,504,875,1101,223,48,99999,35161,"1",0,0,1
630,427,514,785,842,143,19,99999,6462,"0",0,0,1
1076,700,795,1340,1438,27,25,41585,3190,"1",0,0,1
1458,1167,1230,1951,2451,107,51,99999,312311,"1",0,0,1
666,448,562,932,1077,19,23,45005,1349,"1",0,0,1
769,463,579,1065,1173,117,21,99999,159720,"1",0,0,1
1017,730,735,1208,1326,27,50,12250,1367,"0",0,0,1
1133,862,867,1446,1531,23,25,75260,6916,"1",0,0,0
908,582,735,1338,1563,13,4,99999,3817117,"1",0,0,1
766,518,599,961,1024,11,23,86515,7794,"0",0,0,1
679,548,564,860,942,3,23,87215,1213,"0",0,0,1
675,496,499,891,983,159,29,99999,42201,"0",1,0,0
608,491,513,822,1077,21,45,99999,55342,"0",0,0,0
584,455,463,750,819,133,5,99999,17058,"0",0,1,0
643,455,542,948,951,403,48,99999,10834,"1",0,1,0
652,476,508,904,1034,99,30,99999,6073,"0",0,0,1
661,485,489,823,944,139,5,99999,41639,"0",1,0,0
709,573,598,946,1134,7,33,40420,3507,"0",0,0,1
766,518,599,961,1024,11,23,4475,2732,"1",1,0,0
672,479,497,869,956,59,21,99999,96656,"1",0,0,1
709,573,598,883,1256,7,23,49520,757,"0",1,0,0
649,524,547,836,1042,17,51,99999,4731,"0",0,0,1
654,441,485,963,967,43,29,99999,77422,"1",1,0,0
670,444,495,885,958,325,48,99999,46006,"1",0,0,1
620,422,523,772,829,125,28,99999,4916,"0",0,0,1
1109,750,864,1381,1627,17,25,37000,106519,"0",0,0,1
1494,1071,1196,1861,2023,17,25,1605,42844,"1",0,0,1
905,719,724,1334,1559,91,12,99999,180822,"0",0,0,0
924,616,739,1154,1314,15,25,16040,872,"1",0,0,1
1494,1071,1196,1861,2023,17,25,45560,85146,"1",0,0,1
836,543,682,1210,1481,57,35,99999,16383,"1",0,0,1
593,369,499,762,802,65,19,99999,20880,"1",0,1,0
649,487,490,934,1140,41,16,99999,12786,"1",0,0,1
777,570,574,1121,1376,21,6,99999,28122,"1",0,0,1
607,409,512,756,841,89,31,99999,10435,"0",0,0,1
746,599,627,1015,1019,25,23,11820,338,"0",0,0,1
654,528,550,815,874,3,8,99999,15445,"0",0,0,1
848,588,666,1116,1133,9,23,17145,1975,"0",0,0,1
646,384,545,879,882,81,28,99999,82910,"0",0,0,1
634,412,471,845,1123,181,20,99999,6010,"0",1,0,0
681,550,572,848,925,77,37,99999,59916,"0",0,0,1
628,491,530,925,1045,93,54,99999,7141,"0",0,1,0
679,548,564,860,942,3,23,47175,38,"0",0,0,1
581,395,490,731,953,69,47,99999,27253,"0",0,1,0
847,504,672,1055,1132,15,23,6050,3120,"0",1,0,0
584,431,434,861,1034,17,5,99999,11800,"0",0,0,0
784,628,661,1054,1389,81,16,99999,10170,"0",1,0,0
643,479,482,801,859,95,8,99999,4442,"0",0,0,1
586,430,433,864,887,23,13,99999,13063,"0",0,0,1
904,647,713,1126,1373,21,50,65275,1056,"0",0,0,1
1158,807,856,1613,1672,220,2,99999,8881,"0",0,0,1
643,455,536,948,1139,455,48,99999,14585,"0",0,0,1
607,409,449,756,858,29,31,99999,3966,"1",1,0,0
679,548,564,860,942,3,23,49415,602,"0",0,0,1
643,464,515,814,859,83,42,99999,43450,"0",0,0,1
972,648,729,1185,1493,25,50,9475,530,"0",0,0,0
921,607,728,1229,1484,121,48,99999,662614,"1",0,0,1
689,515,547,930,1204,17,23,75595,391,"0",0,0,1
714,476,574,971,1094,83,13,99999,16633,"1",1,0,0
831,636,701,1120,1389,91,45,99999,226073,"1",0,0,1
708,421,550,929,1045,193,19,99999,102172,"1",0,1,0
807,618,622,1055,1078,7,8,99999,12084,"0",0,0,1
666,448,562,932,1077,19,23,44340,97,"1",1,0,0
1494,1071,1196,1861,2023,17,25,72600,60632,"1",0,0,1
776,490,624,1032,1251,65,26,99999,280895,"1",0,0,1
996,641,796,1403,1656,37,27,99999,398552,"1",0,1,0
1109,750,864,1381,1627,17,25,5805,40243,"1",0,0,1
631,419,532,916,919,33,17,99999,19817,"0",0,0,1
674,463,537,895,1194,75,19,99999,12453,"1",0,0,1
593,402,467,874,1018,95,19,99999,16355,"0",0,0,1
1494,1071,1196,1861,2023,9,25,70150,6085,"1",0,0,1
623,446,475,905,1103,65,40,99999,26446,"1",0,0,1
807,480,642,1082,1202,155,19,99999,93158,"1",0,0,0
787,528,634,1095,1167,121,19,99999,15679,"0",0,0,1
687,436,508,856,933,45,55,99999,36842,"0",0,0,0
1213,943,965,1523,1693,9,33,42020,1595,"0",0,0,1
768,581,617,982,1111,63,36,99999,216469,"1",0,0,1
709,573,598,883,1256,7,23,74825,1213,"0",0,0,0
643,519,526,948,951,61,16,99999,3821,"0",0,1,0
643,475,478,885,888,15,56,99999,13249,"0",0,0,1
741,542,592,941,990,183,17,99999,81625,"1",0,1,0
944,686,773,1176,1407,5,44,36820,5405,"1",0,0,1
1213,943,965,1523,1693,9,33,33860,11260,"0",0,1,0
833,571,660,1037,1205,19,23,33490,3076,"1",0,0,1
649,393,480,891,1066,11,39,99999,45949,"0",0,0,1
581,395,437,797,1029,67,47,99999,6819,"0",0,0,1
925,717,780,1283,1550,1,50,48700,1727,"1",0,0,1
1346,967,1135,1983,1990,68,2,99999,1826,"1",0,0,1
1017,730,735,1208,1326,27,50,1300,467,"0",0,0,1
530,420,443,683,725,99,72,99999,40109,"0",0,0,1
600,441,444,879,949,77,38,99999,16321,"0",0,0,1
620,422,523,914,917,7,28,99999,19564,"0",0,0,1
847,639,685,1117,1274,19,37,99999,107431,"0",0,0,1
597,365,441,744,798,217,21,99999,24512,"0",0,0,1
1109,750,864,1381,1627,17,25,17825,3179,"1",0,0,1
671,529,532,859,897,29,45,99999,38892,"0",0,0,0
766,518,599,961,1024,11,23,13470,3486,"0",0,0,1
1144,732,918,1425,1655,13,9,16400,5485,"0",0,0,1
1057,716,805,1353,1560,11,9,71670,2984,"1",0,0,1
1494,1071,1196,1861,2023,17,25,11000,105162,"1",0,0,1
1019,707,786,1418,1424,3,33,23380,393,"0",0,0,1
643,515,542,873,1139,63,16,99999,5208,"0",0,0,1
681,520,572,868,1053,29,23,36010,1370,"0",0,0,1
944,686,773,1176,1407,9,44,25300,6425,"0",0,0,1
623,439,525,827,892,35,40,99999,15029,"0",0,0,1
1048,662,794,1305,1707,5,33,78420,3734,"0",0,0,1
754,468,569,1077,1106,9,55,99999,248007,"1",0,0,1
614,405,462,869,872,65,29,99999,15657,"0",0,0,1
1133,862,867,1446,1531,23,25,33920,10602,"1",0,1,0
873,693,736,1132,1425,23,23,81930,1877,"0",0,0,1
737,457,545,1086,1148,7,48,99999,23158,"0",0,0,1
643,469,542,948,1139,91,30,99999,3384,"0",0,0,1
1234,825,920,1614,1695,1,25,23105,31531,"1",0,0,1
935,557,719,1140,1270,3,50,4825,15764,"0",0,0,1
1168,798,910,1455,1561,15,33,17140,4387,"1",1,0,0
755,558,604,1083,1337,63,30,99999,109299,"1",1,0,0
769,463,579,1065,1173,165,39,99999,212693,"1",0,0,1
666,448,562,932,1077,19,23,78015,0,"1",0,0,1
1019,707,786,1418,1424,3,33,38260,816,"0",0,0,1
737,538,568,1035,1168,107,30,99999,2168,"0",0,0,1
1213,943,965,1523,1693,9,33,79380,247,"1",0,0,1
643,455,501,948,1139,333,48,99999,4936,"1",0,0,1
924,616,739,1154,1314,15,25,13590,1222,"1",0,0,1
1458,1167,1230,1951,2451,179,51,99999,128961,"1",0,0,1
856,686,690,1113,1516,105,36,99999,77547,"0",0,0,1
601,464,502,810,975,85,72,99999,38675,"1",0,0,1
645,470,534,841,1138,83,37,99999,54691,"0",1,0,0
696,414,514,867,930,209,29,99999,32202,"0",0,0,1
769,463,579,1065,1173,61,39,99999,802374,"0",0,1,0
854,596,631,1126,1169,37,54,99999,53498,"1",1,0,0
709,573,598,883,1256,7,23,24775,7760,"0",0,0,1
632,464,467,837,845,15,37,99999,21282,"1",0,0,1
1214,891,897,1689,1695,7,9,15350,13260,"1",0,1,0
677,469,507,868,1069,63,29,99999,12892,"1",1,0,0
904,647,713,1126,1373,21,50,72925,613,"0",0,1,0
656,458,553,853,877,149,18,99999,23363,"0",0,0,1
558,342,412,739,933,207,21,99999,17565,"0",0,0,1
689,515,547,930,1204,17,23,56310,4110,"0",0,0,0
593,402,438,779,997,117,19,99999,8898,"0",0,0,1
643,429,496,861,953,141,55,99999,74749,"0",1,0,0
634,412,476,934,1123,3,20,99999,8102,"0",0,0,1
850,616,710,1130,1213,147,47,99999,66283,"1",1,0,0
666,538,562,872,1018,115,42,99999,43356,"0",0,0,1
1074,730,869,1421,1492,5,23,66145,18919,"1",0,0,0
997,707,836,1330,1608,97,12,99999,268685,"1",0,0,1
634,412,499,885,1030,73,20,99999,6689,"0",1,0,0
607,409,460,756,991,95,31,99999,7547,"0",0,0,1
1133,862,867,1446,1531,23,25,9000,93810,"1",0,0,1
944,682,793,1391,1672,9,41,99999,49351,"1",0,0,0
797,626,630,1126,1130,265,48,99999,49625,"0",0,0,1
1001,639,801,1320,1575,13,33,37540,5589,"0",0,0,0
689,515,547,930,1204,17,23,45285,2681,"0",0,0,1
1074,730,869,1421,1492,5,23,87845,8349,"1",0,0,1
748,503,584,1024,1229,87,40,99999,34506,"1",0,0,1
811,501,624,1046,1209,49,39,99999,1163414,"1",0,0,1
848,588,666,1116,1133,9,23,28450,1737,"0",0,0,1
894,532,747,1113,1583,17,50,7375,2797,"0",0,0,1
1064,718,837,1458,1521,17,33,65140,29752,"1",0,1,0
1494,1071,1196,1861,2023,17,25,9840,24498,"1",1,0,0
593,402,442,795,968,175,19,99999,12534,"0",0,0,1
924,616,739,1154,1314,13,25,37175,21103,"1",0,0,1
904,647,713,1126,1373,21,50,55450,546,"0",0,0,1
806,606,610,1004,1077,175,51,99999,18570,"0",0,0,1
1001,639,801,1320,1575,13,33,60020,7115,"1",0,0,1
944,686,773,1176,1407,7,44,11800,15955,"0",0,0,1
586,430,433,730,783,125,13,99999,3082,"0",0,0,1
634,431,496,874,895,31,39,99999,36901,"0",0,0,1
634,412,482,790,847,185,20,99999,4437,"0",0,0,1
581,359,485,724,1029,25,47,99999,32213,"0",0,0,1
634,465,469,790,847,201,20,99999,5799,"1",1,0,0
808,653,673,1039,1107,47,28,99999,187105,"1",0,0,0
506,400,422,734,884,149,72,99999,26073,"1",0,0,1
609,455,458,758,814,17,13,99999,17634,"0",1,0,0
1110,689,856,1455,1686,111,36,99999,182493,"1",0,0,1
996,641,796,1403,1656,25,27,99999,53887,"0",0,0,1
771,564,579,1136,1289,27,48,99999,310235,"1",0,0,1
916,708,773,1213,1474,231,13,99999,17869,"1",1,0,0
850,602,628,1059,1505,171,48,99999,24837,"0",1,0,0
643,408,487,801,889,37,55,99999,4423,"0",0,0,1
757,612,638,1041,1045,135,51,99999,15853,"0",1,0,0
586,473,494,758,783,87,13,99999,27842,"0",0,0,1
623,371,517,776,1032,21,40,99999,46987,"1",0,0,0
1074,730,869,1421,1492,5,23,86025,17001,"1",0,0,1
762,616,637,954,1033,19,50,48850,4589,"0",0,1,0
1064,718,837,1458,1521,17,33,19700,14638,"1",0,0,0
586,453,456,826,907,165,13,99999,8340,"0",0,0,1
666,448,562,932,1077,19,23,34365,1536,"1",0,0,1
634,431,535,790,847,111,39,99999,14642,"0",1,0,0
807,504,596,1147,1206,31,6,99999,152982,"1",0,0,1
671,513,549,989,1060,19,56,99999,8569,"0",0,0,1
640,468,540,883,886,15,46,99999,5255,"0",0,0,1
1213,943,965,1523,1693,9,33,18740,355,"1",0,0,1
968,690,782,1206,1294,91,36,99999,219607,"1",0,0,1
1295,770,957,1682,1731,7,25,1585,311,"1",0,0,0
715,456,553,1054,1246,27,27,99999,58999,"1",0,1,0
640,468,540,943,1047,7,46,99999,3431,"0",0,1,0
674,544,548,993,1082,5,51,99999,16250,"0",0,0,1
1156,723,893,1696,1967,93,8,99999,16206,"1",1,0,0
1036,674,823,1290,1411,27,25,68155,9268,"1",0,0,1
643,455,475,905,909,337,48,99999,19719,"0",0,1,0
792,516,637,1056,1232,97,18,99999,903393,"1",0,1,0
584,429,432,777,929,75,5,99999,17415,"0",0,0,1
631,419,466,878,881,107,17,99999,30305,"0",1,0,0
715,525,528,909,962,25,35,99999,64727,"0",0,1,0
778,605,656,1026,1301,17,45,99999,15175,"1",0,1,0
643,469,542,948,1139,101,30,99999,5324,"0",0,0,1
681,520,572,868,1053,29,23,13750,486,"0",0,0,1
692,412,538,1020,1080,87,55,99999,176695,"1",0,0,0
916,708,773,1213,1474,45,13,99999,110527,"1",0,0,1
1494,1071,1196,1861,2023,9,25,5595,39502,"1",0,0,1
1030,790,802,1305,1548,5,9,80490,22514,"0",0,0,1
715,547,603,890,1144,9,50,41425,1302,"0",0,0,1
558,419,442,695,746,105,21,99999,4902,"0",0,0,1
627,460,463,802,838,65,22,99999,12093,"1",0,0,1
1017,730,735,1208,1326,27,50,85975,3048,"0",0,0,1
1494,1071,1196,1861,2023,23,25,50145,10506,"1",0,0,1
643,477,480,801,859,121,42,99999,54984,"0",0,0,1
608,362,449,757,860,141,29,99999,20565,"0",0,0,1
1144,732,918,1425,1655,13,9,72090,12087,"1",0,0,1
1494,1071,1196,1861,2023,21,25,78690,14618,"1",0,0,1
604,399,446,762,1062,229,29,99999,18815,"0",1,0,0
666,448,562,932,1077,19,23,14380,2878,"1",0,1,0
581,395,490,856,1029,101,47,99999,12161,"0",1,0,0
601,464,502,810,975,87,72,99999,30060,"1",0,0,1
679,404,518,916,968,123,39,99999,41428,"1",1,0,0
811,501,624,1046,1209,45,39,99999,146156,"1",1,0,0
836,675,705,1059,1291,3,25,28180,717,"1",1,0,0
856,531,659,1261,1516,41,8,99999,622263,"1",0,0,1
824,647,651,1069,1101,139,13,99999,179684,"1",0,0,1
709,573,598,946,1134,7,33,16100,0,"0",0,0,0
1078,811,884,1343,1441,105,38,99999,22398,"0",0,0,1
1328,936,1017,1663,1953,7,50,10675,42417,"0",0,0,1
759,535,607,1076,1269,15,38,99999,81308,"1",0,0,1
640,468,493,943,1028,77,46,99999,5148,"0",0,0,0
709,573,598,946,1134,7,33,74180,746,"0",0,0,1
600,400,470,874,1050,45,1,99999,50251,"0",0,0,1
821,527,615,1139,1221,451,48,99999,110224,"0",1,0,0
584,429,432,754,1014,99,5,99999,8997,"0",0,0,1
642,456,491,862,948,107,54,99999,86956,"1",0,0,1
558,410,412,695,782,153,21,99999,13333,"0",0,0,1
924,616,739,1154,1314,13,25,28075,5139,"1",0,1,0
944,686,773,1176,1407,5,44,70880,15780,"1",0,0,1
631,463,466,914,947,59,35,99999,4549,"0",1,0,0
797,548,669,993,1144,33,22,99999,440171,"1",1,0,0
773,545,652,1015,1142,117,1,99999,195085,"1",0,0,1
632,511,533,787,1119,91,37,99999,24669,"0",0,0,1
947,714,719,1321,1392,13,16,99999,21376,"0",0,0,1
1494,1071,1196,1861,2023,17,25,38715,38499,"0",0,1,0
558,410,412,725,758,137,21,99999,24742,"1",1,0,0
643,469,542,948,1139,73,30,99999,6153,"0",0,0,1
757,575,638,1115,1119,19,49,99999,9225,"0",0,0,0
746,599,627,1015,1019,25,23,51114,390,"0",0,0,0
681,520,572,868,1053,29,23,81685,98,"0",0,1,0
666,448,562,932,1077,19,23,81055,85,"1",0,0,1
643,436,481,801,993,115,19,99999,11387,"0",0,0,1
797,548,669,993,1144,63,22,99999,128026,"1",0,0,1
643,403,490,801,1103,113,18,99999,47536,"1",0,0,1
709,573,598,883,1256,7,23,87680,88,"0",0,0,0
848,588,666,1116,1133,9,23,7975,934,"0",1,0,0
669,472,503,905,908,105,17,99999,38950,"1",0,0,1
916,708,773,1213,1474,247,13,99999,85215,"1",1,0,0
643,455,542,948,951,305,48,99999,5915,"0",0,0,0
1001,639,801,1320,1575,13,33,12420,2523,"0",0,0,1
996,641,796,1403,1656,141,27,99999,88499,"0",1,0,0
631,473,532,930,1015,17,35,99999,29514,"0",0,0,1
623,439,477,776,871,43,40,99999,4810,"0",1,0,0
632,376,533,787,845,27,28,99999,26151,"0",1,0,0
805,642,679,1003,1226,5,50,75700,935,"0",0,0,1
654,474,483,948,951,465,48,99999,48879,"0",0,0,1
643,415,475,801,1082,69,41,99999,1441,"0",0,1,0
651,461,506,959,963,311,48,99999,707,"0",0,0,1
1316,874,1055,1639,1818,9,9,34950,22375,"1",0,0,1
1555,969,1158,2148,2486,111,6,99999,823318,"0",0,0,1
599,406,462,776,900,165,19,99999,12167,"0",0,0,1
732,507,587,959,1087,23,51,99999,33148,"0",0,0,1
621,423,524,850,854,107,28,99999,34707,"1",0,1,0
679,548,564,860,942,3,23,55435,147,"0",0,0,1
764,502,603,1023,1057,85,39,99999,230041,"1",0,0,0
643,455,542,801,933,75,48,99999,7041,"0",0,0,1
746,499,551,1053,1121,21,55,99999,56833,"1",0,0,0
643,455,491,823,933,445,48,99999,12651,"0",1,0,0
1494,1071,1196,1861,2023,9,25,52490,51251,"1",1,0,0
638,497,500,883,959,13,40,99999,42416,"0",0,0,1
924,616,739,1154,1314,13,25,19645,15720,"1",0,0,1
819,580,633,1114,1390,840,51,99999,26203,"1",0,0,1
608,446,449,765,813,49,45,99999,21090,"0",0,0,1
925,717,780,1283,1550,1,50,31525,323,"0",1,0,0
762,616,637,954,1033,19,50,16150,1086,"0",0,0,1
584,472,493,813,935,123,5,99999,28258,"0",0,0,1
966,641,775,1404,1700,15,50,11500,3659,"0",0,0,1
762,616,637,954,1033,19,50,48925,1594,"1",0,0,1
679,548,564,860,942,3,23,5385,726,"1",0,0,1
924,724,767,1154,1322,11,33,44580,1683,"1",0,0,1
631,419,532,930,933,151,17,99999,4470,"1",0,0,1
584,429,432,861,1034,67,5,99999,17997,"0",0,0,1
944,686,773,1176,1407,5,25,23000,88857,"1",0,0,1
593,469,472,739,847,27,19,99999,20816,"1",0,0,1
1036,674,823,1290,1411,27,25,50670,1902,"1",0,1,0
629,438,494,911,1106,31,13,99999,70217,"0",0,1,0
643,383,475,812,885,5,42,99999,68941,"1",0,0,0
584,429,432,791,794,3,5,99999,21853,"0",0,1,0
607,490,512,756,926,141,31,99999,32237,"0",0,0,1
924,551,699,1362,1637,31,32,99999,421407,"1",0,0,1
740,475,547,957,1311,109,22,99999,111860,"1",0,0,1
1132,786,860,1527,1533,31,23,22955,6204,"1",0,0,0
916,708,773,1213,1474,149,13,99999,11834,"1",0,0,1
763,454,641,1124,1128,9,4,99999,37220,"0",0,0,1
1309,877,1014,1929,2011,79,6,99999,269637,"1",0,1,0
679,548,564,860,942,3,23,35065,837,"0",0,0,1
877,567,651,1111,1416,253,48,99999,20202,"1",0,1,0
710,537,551,1039,1256,89,29,99999,10144,"0",0,0,0
748,503,584,1024,1229,27,40,99999,255755,"1",0,0,0
679,548,564,860,942,3,23,73472,594,"0",1,0,0
655,501,505,884,1092,129,13,99999,55186,"0",0,0,1
